queryId,warehouseId,databaseId,createdTime,endTime,durationTotal,durationExec,durationControlPlane,durationCompiling,compilationTime,scheduleTime,serverCount,execTime,warehouseSize,perServerCores,persistentReadBytesS3,persistentReadRequestsS3,persistentReadBytesCache,persistentReadRequestsCache,persistentWriteBytesCache,persistentWriteRequestsCache,persistentWriteBytesS3,persistentWriteRequestsS3,intDataWriteBytesLocalSSD,intDataWriteRequestsLocalSSD,intDataReadBytesLocalSSD,intDataReadRequestsLocalSSD,intDataWriteBytesS3,intDataWriteRequestsS3,intDataReadBytesS3,intDataReadRequestsS3,intDataWriteBytesUncompressed,ioRemoteExternalReadBytes,ioRemoteExternalReadRequests,intDataNetReceivedBytes,intDataNetSentBytes,intDataNetSentRequests,intDataNetSentBytesUncompressed,producedRows,returnedRows,fileStolenCount,remoteSeqScanFileOps,localSeqScanFileOps,localWriteFileOps,remoteSkipScanFileOps,remoteWriteFileOps,filesCreated,scanAssignedBytes,scanAssignedFiles,scanBytes,scanFiles,scanOriginalFiles,userCpuTime,systemCpuTime,profIdle,profCpu,profPersistentReadCache,profPersistentWriteCache,profPersistentReadS3,profPersistentWriteS3,profIntDataReadLocalSSD,profIntDataWriteLocalSSD,profIntDataReadS3,profIntDataWriteS3,profRemoteExtRead,profRemoteExtWrite,profResWriteS3,profFsMeta,profDataExchangeNet,profDataExchangeMsg,profControlPlaneMsg,profOs,profMutex,profSetup,profSetupMesh,profTeardown,profScanRso,profXtScanRso,profProjRso,profSortRso,profFilterRso,profResRso,profDmlRso,profHjRso,profBufRso,profFlatRso,profBloomRso,profAggRso,profBandRso,profPercentileRso,profUdtfRso,memoryUsed
282952223678799236,7891774171123969424,7097937327349925659,2018-03-02 14:44:02.768000+00:00,2018-03-02 14:44:40.431000+00:00,37663,2127,607,133,133,51,2,2127,2,8,0,0,0,0,4608000,5,4608000,2,0,0,0,0,0,0,0,0,0,6746554,32,47623,47623,32,57678,13079,1,6,32,0,2,0,2,2,6746554,32,6746554,32,0,4220000,330000,2217,1339,0,0,0,61,0,0,0,0,897,0,0,0,0,111,48,0,24,0,0,0,0,1778,0,0,0,0,2576,0,0,0,0,0,0,0,0,561709328
6046452595346486634,7891774171123969424,7097937327349925659,2018-03-02 15:00:30.178000+00:00,2018-03-02 15:01:10.809000+00:00,40631,3631,401,3067,3067,105,2,3631,2,8,5336576,23,6928544,28,17177312,54,11838976,16,0,0,0,0,0,0,0,0,0,0,0,3119690,3119690,601,7722904,94499,1,0,0,0,27,23,16,16,14418432,20,14418432,20,7486,5680000,830000,3644,7265,0,0,284,235,0,0,0,0,0,0,0,0,0,891,110,0,61,0,324453,0,2522,0,99,0,0,99,7648,0,0,0,0,0,0,0,0,1636732032
2644374019525554696,7891774171123969424,7097937327349925659,2018-03-02 13:14:02.842000+00:00,2018-03-02 13:14:37.807000+00:00,34965,3157,1177,93,93,10,2,3157,2,8,0,0,0,0,3326976,4,3326976,2,0,0,0,0,0,0,0,0,0,3693399,25,44107,44107,22,54738,10341,1,0,25,0,2,0,2,2,3693399,25,3693399,25,0,3780000,420000,4653,743,0,0,0,49,0,0,0,0,637,0,0,0,0,0,61,0,12,0,0,0,0,1971,0,0,0,0,2995,0,0,0,0,0,0,0,0,769316096
4440076630735118281,7891774171123969424,7097937327349925659,2018-03-02 13:10:35.889000+00:00,2018-03-02 13:11:07.876000+00:00,31987,450,284,2032,2032,70,2,450,2,1,0,0,245760,8,167936,2,167936,2,0,0,0,0,0,0,0,0,0,0,0,225520,225520,81,538694,1042,1,0,0,0,2,0,2,2,454656,4,454656,4,12087,100000,50000,747,36,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,99,0,0,0,0,0,297,0,0,0,0,0,0,0,0,83225279
5472776676240289845,7891774171123969424,7097937327349925659,2018-03-02 15:00:15.694000+00:00,2018-03-02 15:00:25.254000+00:00,9560,7227,371,1884,1884,65,2,7227,2,8,7417344,22,2460992,19,17246944,53,9827840,16,0,0,0,0,0,0,0,0,0,0,0,4135247,4135247,1122,14955678,78393,1,0,0,0,27,22,16,16,11850240,14,11850240,14,149163,6680000,890000,9925,7742,0,0,197,434,0,0,0,0,0,0,0,0,0,892,12,12,12,0,0,0,3754,0,0,99,0,0,10499,0,0,0,0,0,0,0,0,2029588224
6620591395540918316,7891774171123969424,7097937327349925659,2018-03-02 15:00:11.461000+00:00,2018-03-02 15:00:24.802000+00:00,13341,854,642,119,119,37,2,854,2,8,0,0,0,0,27136,2,27136,2,0,0,0,0,0,0,0,0,0,57325,15,39165,39165,22,54738,75,1,0,15,0,2,0,2,2,57325,15,57325,15,0,390000,130000,561,37,0,0,0,0,0,0,0,0,742,0,0,0,0,0,61,0,12,0,0,0,0,1099,0,0,0,0,198,0,0,0,0,0,0,0,0,103392864
4826057808643735851,7891774171123969424,7097937327349925659,2018-03-02 14:44:10.148000+00:00,2018-03-02 14:44:50.340000+00:00,40192,1858,335,1327,1327,53,2,1858,2,8,4122624,18,3589632,16,11555104,43,7431680,16,0,0,0,0,0,0,0,0,0,0,0,304145,304145,195,829650,51228,1,0,0,0,29,18,16,16,7767040,21,7767040,21,12093,1780000,410000,1811,3271,0,0,53,247,0,0,0,0,0,0,0,0,0,12,12,0,56,0,214415,0,601,0,0,12,0,0,3525,0,0,0,0,0,0,0,0,760559152
8090338820962187774,7891774171123969424,7097937327349925659,2018-03-02 14:44:53.115000+00:00,2018-03-02 14:46:04.600000+00:00,70945,2370,1184,1505,1505,21,2,2370,2,8,3507712,13,4239360,22,11132544,37,7624192,16,0,0,0,0,0,0,0,0,0,0,0,361013,361013,208,913922,52540,1,0,0,0,25,13,16,16,7934464,20,7934464,20,12092,1570000,410000,3214,1689,0,0,166,284,0,0,0,0,0,0,0,8,0,594,0,0,0,0,0,0,1209,0,0,0,0,0,3064,0,0,0,0,0,0,0,0,724274400
4642664533401268271,7891774171123969424,7097937327349925659,2018-03-02 14:44:44.786000+00:00,2018-03-02 14:45:59.690000+00:00,74283,2508,1255,77,77,34,2,2508,2,8,0,0,0,0,6559744,7,6559744,3,0,0,0,0,0,0,0,0,0,9128617,61,43443,43443,28,56502,24245,1,4,61,0,3,0,3,3,9128617,61,9128617,61,0,5830000,560000,2977,868,0,0,0,98,0,0,0,0,846,0,0,0,0,0,173,0,12,0,0,0,0,1508,0,0,0,0,3171,0,0,0,0,0,0,0,0,889188144
5427982284883999116,7891774171123969424,7097937327349925659,2018-03-02 13:14:59.100000+00:00,2018-03-02 13:15:53.244000+00:00,54234,4615,1084,141,141,80,2,4615,2,8,0,0,0,0,5034496,5,5034496,2,0,0,0,0,0,0,0,0,0,6374452,45,45033,45033,32,57678,30736,1,6,44,0,2,0,2,2,6374452,44,6374452,44,0,6190000,420000,5288,3328,0,0,0,61,0,0,0,0,1727,0,0,0,0,24,86,0,86,0,0,0,0,4392,0,0,0,0,5285,0,0,0,0,0,0,0,0,550446576
6793613811846772572,7891774171123969424,7097937327349925659,2018-03-02 15:02:00.899000+00:00,2018-03-02 15:03:08.783000+00:00,67884,2581,307,107,107,20,2,2581,2,4,0,0,0,0,5875712,9,5875712,4,0,0,0,0,0,0,0,0,0,5563892,7,1794563,1794563,383,5937182,30848,1,0,6,0,4,0,4,4,5563892,6,5563892,6,0,2930000,240000,4239,483,0,0,0,98,0,0,0,0,138,0,0,0,0,12,0,0,0,0,0,0,0,849,0,0,0,0,2211,0,0,0,0,0,0,0,0,331364880
8620858590804145165,7891774171123969424,7097937327349925659,2018-03-02 13:14:51.691000+00:00,2018-03-02 13:15:41.877000+00:00,50186,5362,520,71,71,47,2,5362,2,8,0,0,0,0,11773440,15,11773440,5,0,0,0,0,0,0,0,0,0,10656049,21,42792,42792,22,54738,54058,1,1,21,0,5,0,5,5,10656049,21,10656049,21,0,8130000,500000,6333,4033,0,0,0,223,0,0,0,0,919,0,0,12,0,183,73,0,224,0,0,0,0,3186,0,0,0,0,7738,0,0,0,0,0,0,0,0,705809760
7774632218926229217,7891774171123969424,7097937327349925659,2018-03-02 13:41:17.488000+00:00,2018-03-02 13:41:48.234000+00:00,30746,340,449,2470,2470,83,1,340,2,2,8704,1,23040,3,23552,3,14848,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,3,1,2,2,31744,4,31744,4,3027,20000,40000,267,24,0,0,0,0,0,0,0,0,0,0,0,15,0,12,0,0,0,0,0,0,122,0,0,0,0,0,148,0,0,0,0,0,0,0,0,100406104
6780102544004656584,7891774171123969424,7097937327349925659,2018-03-02 15:02:11.220000+00:00,2018-03-02 15:03:22.414000+00:00,71392,2189,493,2028,2028,81,2,2189,2,8,3255296,11,1077760,17,7540352,32,4284416,16,0,0,0,0,0,0,0,0,0,0,0,94412,94412,115,355610,56048,1,0,0,0,23,11,16,16,4349440,20,4349440,20,780,1080000,260000,2919,926,0,0,111,309,0,0,0,0,0,0,0,12,0,594,0,0,28,0,0,0,729,0,99,99,0,0,2328,0,0,0,0,0,0,0,0,618694368
6499796487555955850,7891774171123969424,7097937327349925659,2018-03-02 14:46:54.391000+00:00,2018-03-02 14:47:16.642000+00:00,22251,4499,471,95,95,42,2,4499,2,8,0,0,0,0,1874432,2,1874432,2,0,0,0,0,0,0,0,0,0,2528273,16,43862,43862,20,54150,7075,1,0,16,0,2,0,2,2,2528273,16,2528273,16,0,2360000,270000,6870,681,0,0,0,36,0,0,0,0,1269,0,0,0,0,0,48,0,38,0,0,0,0,3531,0,0,0,0,2434,0,0,0,0,0,0,0,0,441717680
7025104860970014818,7891774171123969424,7097937327349925659,2018-03-02 14:45:52.917000+00:00,2018-03-02 14:46:45.600000+00:00,52089,16003,188,1564,1564,36,2,16003,2,8,56132096,60,45391712,100,118573248,155,62436352,16,0,0,0,0,0,0,0,0,0,0,0,162143288,162143288,30978,502426932,291329,1,0,0,0,46,60,16,16,194449408,50,194449408,50,50,39990000,3610000,6245,94211,55,2,265,916,0,0,0,0,0,0,0,12,139,55378,0,24,482,0,0,0,34418,0,0,4815,0,0,60328,0,0,0,0,0,0,0,0,3490933936
3562551425180916436,7891774171123969424,7097937327349925659,2018-03-02 13:33:46.254000+00:00,2018-03-02 13:34:29.329000+00:00,43075,1261,421,72,72,61,2,1261,2,8,0,0,0,0,373248,2,373248,2,0,0,0,0,0,0,0,0,0,405027,16,42220,42220,22,54738,1847,1,0,16,0,2,0,2,2,405027,16,405027,16,0,680000,140000,1040,185,0,0,0,36,0,0,0,0,862,0,0,0,0,12,24,0,24,0,226122,0,0,1113,0,0,0,0,767,0,0,0,0,0,0,0,0,105011312
4133310873045607067,7891774171123969424,7097937327349925659,2018-03-02 13:10:31.948000+00:00,2018-03-02 13:11:07.249000+00:00,35301,2984,282,4015,4015,53,2,2984,2,8,1709056,12,7042368,34,10174752,34,8464896,16,0,0,0,0,0,0,0,0,0,0,0,2933314,2933314,751,9392094,64483,1,0,0,0,23,12,16,16,10405888,20,10405888,20,14049,3320000,540000,3594,5859,23,0,160,228,0,0,0,0,0,0,0,0,0,756,24,0,5,0,0,0,2625,0,99,99,0,0,5537,0,0,0,0,0,0,0,0,977503568
177924524946000145,7891774171123969424,7097937327349925659,2018-03-02 14:54:06.869000+00:00,2018-03-02 14:55:04.185000+00:00,57316,1631,2924,76,76,80,2,1631,2,8,0,0,0,0,1042432,2,1042432,2,0,0,0,0,0,0,0,0,0,952820,16,42229,42229,20,54150,5410,1,0,16,0,2,0,2,2,952820,16,952820,16,0,1310000,250000,2036,349,0,0,0,24,0,0,0,0,665,0,0,0,0,12,12,0,12,0,0,0,0,1204,0,0,0,0,1166,0,0,0,0,0,0,0,0,236093568
5237221599842953131,7891774171123969424,7097937327349925659,2018-03-02 13:22:48.415000+00:00,2018-03-02 13:23:41.946000+00:00,53531,1210,1080,54,54,26,2,1210,2,8,0,0,0,0,30720,2,30720,2,0,0,0,0,0,0,0,0,0,42030,12,39165,39165,22,54738,45,1,0,12,0,2,0,2,2,42030,12,42030,12,0,320000,150000,1650,12,0,0,0,24,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,1842,0,0,0,0,247,0,0,0,0,0,0,0,0,83257216
5055716172802629080,7891774171123969424,7097937327349925659,2018-03-02 14:54:02.776000+00:00,2018-03-02 14:55:00.482000+00:00,57706,8576,585,136,136,37,2,8576,2,8,0,0,0,0,13380096,19,13380096,13,0,0,0,0,0,0,0,0,0,29882339,14,39166,39166,22,54738,34828,1,0,14,0,13,0,13,13,29882339,14,29882339,14,0,15790000,1300000,8556,8074,0,0,0,272,0,0,0,0,806,0,0,0,0,79,135,0,583,0,0,0,0,5440,0,0,0,99,11096,0,0,0,0,0,0,0,0,2368366304
7330403518125968029,7891774171123969424,7097937327349925659,2018-03-02 14:40:07.984000+00:00,2018-03-02 14:40:13.909000+00:00,5925,877,2413,108,108,54,2,877,2,8,0,0,0,0,175104,2,175104,2,0,0,0,0,0,0,0,0,0,318884,24,43539,43539,22,54738,499,1,1,24,0,2,0,2,2,318884,24,318884,24,0,520000,190000,396,12,0,0,0,12,0,0,0,0,640,0,0,0,0,0,49,0,0,0,0,0,0,715,0,0,0,99,99,0,0,0,0,0,0,0,0,114030464
432248607443529673,7891774171123969424,7097937327349925659,2018-03-02 13:24:31.498000+00:00,2018-03-02 13:24:38.644000+00:00,7146,5223,285,1435,1435,160,2,5223,2,8,5065728,21,3400000,26,13150784,48,8083456,16,0,0,0,0,0,0,0,0,0,0,0,1028375,1028375,301,2566354,65068,1,0,0,0,27,21,16,16,9222144,19,9222144,19,7477,3870000,780000,6594,7175,0,0,359,297,0,0,0,0,0,0,0,0,0,223,264,0,123,0,0,0,3965,0,14,16,0,0,7398,0,0,0,0,0,0,0,0,1555899232
4388223341017954256,7891774171123969424,7097937327349925659,2018-03-02 14:40:16.590000+00:00,2018-03-02 14:40:26.176000+00:00,9586,460,350,1912,1912,24,1,460,2,2,138752,2,302752,7,347296,5,208384,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,1,0,0,0,4,2,2,2,571392,4,571392,4,15005,110000,80000,329,79,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,114,0,0,0,0,0,257,0,0,0,0,0,0,0,0,304141280
5369053247835322694,7891774171123969424,7097937327349925659,2018-03-02 14:40:36.293000+00:00,2018-03-02 14:41:08.862000+00:00,32569,2452,332,2714,2714,56,2,2452,2,8,2809344,11,3552256,26,9072768,33,6262784,16,0,0,0,0,0,0,0,0,0,0,0,417172,417172,238,1148002,42940,1,0,0,0,23,11,16,16,6717952,20,6717952,20,2062,2160000,470000,2776,5195,0,0,61,210,0,0,0,0,0,0,0,0,0,358,48,0,49,0,0,0,1230,0,0,0,0,99,4361,0,0,0,0,33,0,0,0,933200000
5529543864158905941,7891774171123969424,7097937327349925659,2018-03-02 13:34:52.873000+00:00,2018-03-02 13:35:47.154000+00:00,54281,1406,252,1534,1534,64,2,1406,2,8,63488,7,417280,14,523264,23,459776,16,0,0,0,0,0,0,0,0,0,0,0,95441,95441,178,229322,3513,1,0,0,0,23,7,16,16,480768,18,480768,18,18,310000,280000,1440,2404,0,0,36,285,0,0,0,0,0,0,0,0,0,297,0,0,0,0,241405,0,398,0,0,297,0,0,2045,0,0,0,0,0,0,0,0,421920368
6085528834209534991,7891774171123969424,7097937327349925659,2018-03-02 13:10:25.552000+00:00,2018-03-02 13:11:02.346000+00:00,36794,8709,862,135,135,72,2,8709,2,8,0,0,0,0,13373440,17,13373440,6,0,0,0,0,0,0,0,0,0,13268304,40,40930,40930,28,56502,38833,1,4,39,0,6,0,6,6,13268304,39,13268304,39,0,13170000,1000000,10716,9247,0,0,0,234,0,0,0,0,1281,0,0,0,0,123,111,0,123,0,258851,0,0,6529,0,0,0,0,12785,0,0,0,0,0,0,0,0,2172040576
7651788754344940117,7891774171123969424,7097937327349925659,2018-03-02 14:41:15.378000+00:00,2018-03-02 14:41:59.767000+00:00,44389,1567,238,2024,2024,33,2,1567,2,1,1692672,8,287040,10,3019904,14,1326592,2,0,0,0,0,0,0,0,0,0,0,0,2452343,2452343,349,4993966,2291,1,0,0,0,6,8,2,2,3385344,4,3385344,4,27013,680000,190000,2742,160,0,0,64,24,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,916,0,0,0,0,0,1093,0,0,0,0,0,0,0,0,520082384
5342582811261926651,7891774171123969424,7097937327349925659,2018-03-02 13:12:21.856000+00:00,2018-03-02 13:13:16.301000+00:00,54445,13506,2079,95,95,52,2,13506,2,8,0,0,0,0,12725248,17,12725248,7,0,0,0,0,0,0,0,0,0,15083533,64,45320,45320,26,55914,35740,1,3,64,0,7,0,7,7,15083533,64,15083533,64,0,13890000,1610000,18863,8233,0,0,0,223,0,0,0,0,1810,0,0,0,0,36,222,0,238,0,0,0,0,5327,0,0,0,0,18484,0,0,0,0,0,0,0,0,4028268640
3545326429975433408,7891774171123969424,7097937327349925659,2018-03-02 14:41:15.708000+00:00,2018-03-02 14:41:58.956000+00:00,43248,2594,1081,148,148,44,2,2594,2,8,0,0,0,0,293888,2,293888,2,0,0,0,0,0,0,0,0,0,501922,40,45078,45078,28,56502,649,1,4,40,0,2,0,2,2,501922,40,501922,40,0,570000,160000,3653,24,0,0,0,12,0,0,0,0,1224,0,0,0,0,0,48,0,26,0,0,0,0,3103,0,0,0,0,198,0,0,0,0,0,0,0,0,102696832
177436090652004077,7891774171123969424,7097937327349925659,2018-03-02 14:40:17.479000+00:00,2018-03-02 14:40:25.550000+00:00,8071,828,654,184,184,40,2,828,2,8,0,0,0,0,46080,2,46080,2,0,0,0,0,0,0,0,0,0,81410,15,42074,42074,22,54738,116,1,0,14,0,2,0,2,2,81410,14,81410,14,0,440000,190000,831,73,0,0,0,24,0,0,0,0,578,0,0,0,0,0,24,0,0,0,0,0,0,801,0,0,0,0,515,0,0,0,0,0,0,0,0,164504480
1136492416866548082,7891774171123969424,7097937327349925659,2018-03-02 13:30:09.611000+00:00,2018-03-02 13:30:22.672000+00:00,13061,713,320,1403,1403,49,2,713,2,8,787968,9,41984,7,1600832,20,812544,9,0,0,0,0,0,0,0,0,0,0,0,73982,73982,131,135054,5869,1,0,0,0,16,9,9,9,829952,14,829952,14,18,290000,150000,832,175,0,0,101,61,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,418,0,0,24,0,0,512,0,0,0,0,0,0,0,0,224497328
2278991797670790489,7891774171123969424,7097937327349925659,2018-03-02 13:31:32.228000+00:00,2018-03-02 13:31:58.640000+00:00,25836,1746,282,1604,1604,36,2,1746,2,8,1902080,11,1193984,17,4893344,29,2991104,16,0,0,0,0,0,0,0,0,0,0,0,152417,152417,145,493150,32476,1,0,0,0,26,11,16,16,3161600,20,3161600,20,95,1170000,300000,2231,2050,10,0,105,185,0,0,0,0,0,0,0,0,0,111,12,0,10,0,0,0,707,0,0,0,0,0,2225,0,0,0,0,0,0,0,0,628209376
3948027816568894264,7891774171123969424,7097937327349925659,2018-03-02 13:30:16.700000+00:00,2018-03-02 13:30:38.278000+00:00,22208,1880,492,1811,1811,65,2,1880,2,8,4979200,18,2209280,18,11947616,42,6967296,16,0,0,0,0,0,0,0,0,0,0,0,236944,236944,162,546418,32089,1,0,0,0,27,18,16,16,7188480,20,7188480,20,14999,2470000,710000,1722,7479,0,0,0,296,0,0,0,0,0,0,0,0,0,495,24,0,0,0,0,0,1860,0,24,0,0,99,5517,0,0,0,0,0,0,0,0,1293715024
69854452150757867,7891774171123969424,7097937327349925659,2018-03-02 13:30:18.141000+00:00,2018-03-02 13:30:38.149000+00:00,20008,1074,450,61,61,46,2,1074,2,8,0,0,0,0,199680,2,199680,2,0,0,0,0,0,0,0,0,0,319794,18,43441,43441,20,54150,606,1,0,18,0,2,0,2,2,319794,18,319794,18,0,470000,200000,1226,37,0,0,0,24,0,0,0,0,639,0,0,0,0,0,61,0,12,0,0,0,0,1705,0,0,0,0,297,0,0,0,0,0,0,0,0,124615232
7140597038937019460,7891774171123969424,7097937327349925659,2018-03-02 13:30:18.580000+00:00,2018-03-02 13:30:48.352000+00:00,29772,1849,227,2361,2361,31,2,1849,2,8,4684800,13,9813152,42,18361792,39,13676032,16,0,0,0,0,0,0,0,0,0,0,0,5746944,5746944,1092,15333018,108676,1,0,0,0,23,13,16,16,21059072,24,21059072,24,81006,3810000,500000,1949,5215,0,0,92,284,0,0,0,0,0,0,0,0,0,1587,12,0,0,0,0,0,1316,0,0,298,0,0,4749,0,0,0,0,0,0,0,0,941563152
7054919492461822572,7891774171123969424,7097937327349925659,2018-03-02 15:02:36.596000+00:00,2018-03-02 15:03:32.157000+00:00,55561,1191,370,2248,2248,47,2,1191,2,8,710144,7,1238016,13,2642592,22,1932288,14,0,0,0,0,0,0,0,0,0,0,0,74933,74933,105,191770,5654,1,0,0,0,20,7,14,14,1948160,16,1948160,16,23,710000,270000,1559,442,0,0,37,122,0,0,0,0,0,0,0,0,0,0,12,0,27,0,0,0,342,0,0,0,0,0,936,0,0,0,0,0,0,0,0,633903680
6986287683976781280,7891774171123969424,7097937327349925659,2018-03-02 13:30:38.861000+00:00,2018-03-02 13:31:37.165000+00:00,58304,2112,457,101,101,39,2,2112,2,8,0,0,0,0,1903104,3,1903104,2,0,0,0,0,0,0,0,0,0,2137249,16,42621,42621,20,54150,12261,1,0,16,0,2,0,2,2,2137249,16,2137249,16,0,1930000,220000,2879,1065,0,0,0,73,0,0,0,0,593,0,0,0,0,25,12,0,49,0,0,0,0,1816,0,0,0,0,1849,0,0,0,0,0,0,0,0,234671104
8524288805158817856,7891774171123969424,7097937327349925659,2018-03-02 14:40:44.573000+00:00,2018-03-02 14:41:15.264000+00:00,30691,1653,242,1220,1220,31,2,1653,2,8,446976,10,2066944,7,2948928,24,2501632,11,0,0,0,0,0,0,0,0,0,0,0,73738,73738,124,149086,10609,1,0,0,0,19,10,11,11,2513920,13,2513920,13,21,910000,220000,2359,291,0,0,176,185,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,657,0,0,0,0,0,1737,0,0,0,0,0,0,0,0,412072800
6647878002117935392,7891774171123969424,7097937327349925659,2018-03-02 15:03:02.804000+00:00,2018-03-02 15:03:45.544000+00:00,42740,3019,324,1395,1395,133,2,3019,2,8,1281024,11,2560,1,2562208,22,1281024,9,0,0,0,0,0,0,0,0,0,0,0,91071,91071,189,152106,7497,1,0,0,0,19,11,9,9,1283584,11,1283584,11,12,530000,150000,4837,334,0,12,272,73,0,0,0,0,0,0,0,0,0,12,0,0,12,0,332653,0,1371,0,0,0,0,0,1966,0,0,0,0,0,0,0,0,270716345
3702700033751500492,7891774171123969424,7097937327349925659,2018-03-02 13:10:45.956000+00:00,2018-03-02 13:11:17.831000+00:00,31875,481,539,132,132,32,2,481,2,4,0,0,0,0,11264,1,11264,1,0,0,0,0,0,0,0,0,0,8186,6,52857,52857,24,119686,31,1,0,5,0,1,0,1,1,8186,5,8186,5,0,230000,120000,636,12,0,0,0,12,0,0,0,0,113,0,0,0,0,0,24,0,0,0,0,0,0,503,0,0,0,0,99,0,0,0,0,0,0,0,0,59843040
1198706966020289264,7891774171123969424,7097937327349925659,2018-03-02 13:23:57.533000+00:00,2018-03-02 13:24:29.521000+00:00,31988,3704,203,1382,1382,55,2,3704,2,8,4596736,16,6719648,28,15616256,44,11018240,16,0,0,0,0,0,0,0,0,0,0,0,1580166,1580166,500,5408430,118833,1,0,0,0,24,16,16,16,12922880,20,12922880,20,13597,4690000,560000,3323,10385,0,0,111,284,0,0,0,0,0,0,0,0,0,1722,123,0,12,136,130574,0,3054,0,49,99,0,0,9348,0,0,0,0,0,0,0,0,1052366496
3344960663881443106,7891774171123969424,7097937327349925659,2018-03-02 14:43:10.970000+00:00,2018-03-02 14:43:58.257000+00:00,48160,1584,525,81,81,79,2,1584,2,8,0,0,0,0,968704,2,968704,2,0,0,0,0,0,0,0,0,0,1660091,14,44210,44210,24,55326,4514,1,0,14,0,2,0,2,2,1660091,14,1660091,14,0,1290000,200000,1472,175,0,0,0,48,0,0,0,0,1144,0,0,0,0,12,49,0,72,0,0,0,0,1838,0,0,0,0,917,0,0,0,0,0,0,0,0,208113360
8098820370024980895,7891774171123969424,547970611346693505,2018-03-02 13:21:31.237000+00:00,2018-03-02 13:22:34.459000+00:00,63222,10257,464,1659,1659,115,2,10257,2,4,8855040,24,6945056,46,18723200,47,9866240,8,0,0,0,0,0,0,0,0,0,0,0,19055775,19055775,3483,55456472,50510,1,0,0,0,20,24,8,8,26037760,19,26037760,19,68137,9800000,1450000,14129,4420,12,0,223,296,0,0,0,0,0,0,0,0,24,1004,126,0,12,0,285887,0,3733,0,66,245,0,0,8560,0,0,0,0,20,0,0,0,3209051360
3087897625045514209,7891774171123969424,547970611346693505,2018-03-02 13:20:46.233000+00:00,2018-03-02 13:21:31.439000+00:00,45206,6913,649,76,76,34,2,6913,2,8,0,0,0,0,13896704,17,13896704,7,0,0,0,0,0,0,0,0,0,13263263,8,42106,42106,32,57678,39303,1,0,8,0,7,0,7,7,13263263,8,13263263,8,0,11470000,1090000,9679,3075,0,0,0,334,0,0,0,0,428,0,0,0,0,0,25,0,185,0,0,0,0,2940,0,0,0,0,5224,0,0,0,0,0,0,0,0,3849840768
948674491584888146,7891774171123969424,7097937327349925659,2018-03-02 14:41:25.680000+00:00,2018-03-02 14:42:15.528000+00:00,49848,1511,441,184,184,29,2,1511,2,8,0,0,0,0,2684928,3,2684928,2,0,0,0,0,0,0,0,0,0,3528549,12,45159,45159,24,55326,8308,1,0,12,0,2,0,2,2,3528549,12,3528549,12,0,2340000,230000,1948,1151,0,0,0,61,0,0,0,0,501,0,0,0,0,0,12,0,0,0,0,0,0,1431,0,0,0,0,1809,0,0,0,0,0,0,0,0,298472080
1275815674460174135,7891774171123969424,7097937327349925659,2018-03-02 15:02:02.585000+00:00,2018-03-02 15:03:17.219000+00:00,74634,8845,896,2999,2999,93,2,8845,2,8,13184000,24,16704640,55,38375808,66,25189888,16,0,0,0,0,0,0,0,0,0,0,0,19770815,19770815,3522,55644928,93088,1,0,0,0,28,24,16,16,45537280,25,45537280,25,429001,12320000,1080000,7828,19302,12,0,372,446,0,0,0,0,0,0,0,0,12,15397,37,0,50,0,106120,0,5047,0,14,81,0,0,19718,0,0,0,0,0,0,0,0,1980174736
1558418509057844798,7891774171123969424,7097937327349925659,2018-03-02 13:23:58.677000+00:00,2018-03-02 13:24:33.874000+00:00,35197,4082,395,1752,1752,60,2,4082,2,8,2878464,15,3807744,22,9464448,37,6585344,16,0,0,0,0,0,0,0,0,0,0,0,159548,159548,213,384422,19118,1,0,0,0,27,15,16,16,6716928,20,6716928,20,726,3490000,1130000,5360,2757,0,0,173,261,0,0,0,0,0,0,0,24,0,12,0,0,0,0,0,0,1311,0,33,99,0,0,4987,0,0,0,0,33,0,0,0,2938808373
8227666408955931435,7891774171123969424,7097937327349925659,2018-03-02 14:42:21.572000+00:00,2018-03-02 14:42:59.521000+00:00,37949,1275,733,97,97,65,2,1275,2,8,0,0,0,0,439808,2,439808,2,0,0,0,0,0,0,0,0,0,627416,26,43461,43461,24,55326,2430,1,2,26,0,2,0,2,2,627416,26,627416,26,0,750000,160000,1212,131,0,0,0,12,0,0,0,0,1042,0,0,0,0,0,74,0,0,0,0,0,0,1713,0,0,0,0,462,0,0,0,0,0,0,0,0,151174624
