depth_m,well,TQA,SWOB,RPM,HKLD,SPPA,baseline_TQA,baseline_SWOB,baseline_RPM,baseline_HKLD,baseline_SPPA
1246.5,Equinor-Volve-15/9-F-15,3.62003392204484,-5.248901506007389,29.75,1203.0215358472021,5749.19336890844,0.27116358966628,20.172685025206366,0.0,1150.5436413411664,237.662283895513
1247.0,Equinor-Volve-15/9-F-15,3.4844521272117,-6.4054391259751196,30.0,1204.1780734671697,5813.59040202663,0.27116358966628,20.150443917130065,0.0,1150.5547618952046,237.662283895513
1247.5,Equinor-Volve-15/9-F-15,3.80984843481124,-6.449921342127724,29.0,1204.4894489802382,5707.13534942011,0.27116358966628,20.150443917130065,0.0,1150.5658824492427,238.524128557159
1248.0,Equinor-Volve-15/9-F-15,3.80984843481124,-5.560277019075624,29.0,1203.822215737949,5707.13534942011,0.27116358966628,20.150443917130065,0.0,1150.5770030032809,239.385973218805
1248.5,Equinor-Volve-15/9-F-15,4.20303563982734,-5.293383722159994,29.0,1203.2439469279652,5650.18465417854,0.27116358966628,20.07260003886301,0.0,1150.5992441113572,240.55808195864398
1249.0,Equinor-Volve-15/9-F-15,4.20303563982734,-5.15993707370218,29.0,1203.599804657186,5650.18465417854,0.27116358966628,19.994756160595948,0.0,1150.6214852194335,241.730190698483
1249.5,Equinor-Volve-15/9-F-15,4.28438471672723,-6.627850206738144,29.0,1204.2225556833225,5938.59235175177,0.27116358966628,19.983635606557797,0.0,1150.6770879896242,241.730190698483
1250.0,Equinor-Volve-15/9-F-15,4.28438471672723,-5.293383722159994,29.0,1204.3115201156277,5938.59235175177,0.27116358966628,19.972515052519643,0.0,1150.732690759815,241.730190698483
1250.5,Equinor-Volve-15/9-F-15,4.23015199879397,-7.784387826705875,29.0,1205.3568521952138,5757.53602523317,0.27116358966628,19.905791728290737,0.0,1150.743811313853,241.730190698483
1251.0,Equinor-Volve-15/9-F-15,4.23015199879397,-7.91783447516369,29.0,1205.2011644386798,5757.53602523317,0.27116358966628,19.839068404061827,0.0,1150.7549318678912,241.730190698483
1251.5,Equinor-Volve-15/9-F-15,4.23015199879397,-7.250601232874614,29.0,1205.6015043840532,5757.53602523317,0.27116358966628,19.816827295985526,0.0,1150.7771729759675,242.04045477667552
1252.0,Equinor-Volve-15/9-F-15,4.41996651156037,-6.761296855195959,30.0,1204.6673778448485,5518.0121568685,0.27116358966628,19.794586187909225,0.0,1150.799414084044,242.350718854868
1252.5,Equinor-Volve-15/9-F-15,4.243710178277285,-8.229209988231924,29.625,1205.2011644386798,5605.05846769475,0.27116358966628,19.783465633871074,0.0,1150.8216551921203,242.350718854868
1253.0,Equinor-Volve-15/9-F-15,3.94543022964438,-7.0281901521115895,29.0,1205.290128870985,5750.08968735655,0.27116358966628,19.77234507983292,0.0,1150.8438963001965,242.350718854868
1253.5,Equinor-Volve-15/9-F-15,3.87763933222781,-6.7168146390433545,29.67,1205.0677177902219,5745.4012523972,0.27116358966628,19.761224525794766,0.0,1150.8438963001965,242.350718854868
1254.0,Equinor-Volve-15/9-F-15,3.83696479377786,-7.250601232874614,30.0,1205.512539951748,5742.98808734459,0.27116358966628,19.750103971756616,0.0,1150.8438963001965,242.350718854868
1254.5,Equinor-Volve-15/9-F-15,4.264047447502255,-7.161636800569404,30.0,1206.1130498698083,5675.4194658715405,0.27116358966628,19.616657323298803,0.0,1150.8661374082728,242.350718854868
1255.0,Equinor-Volve-15/9-F-15,4.3521756141438,-8.095763339774111,30.0,1205.423575519443,5661.90574157693,0.27116358966628,19.48321067484099,0.0,1150.8883785163491,242.350718854868
1255.5,Equinor-Volve-15/9-F-15,4.51487376794356,-5.560277019075624,29.0,1204.8453067094588,5901.77434780625,0.27116358966628,19.349764026383177,0.0,1150.9106196244254,242.4886140007315
1256.0,Equinor-Volve-15/9-F-15,4.51487376794356,-1.7125653218752923,29.0,1199.7965751761383,5829.34492244152,0.27116358966628,19.21631737792536,0.0,1150.9328607325017,242.626509146595
1256.5,Equinor-Volve-15/9-F-15,4.59622284484345,-10.31987414740436,29.57,1209.2045638924142,5668.93839401596,0.27116358966628,19.194076269849056,0.0,1150.9773429486545,242.626509146595
1257.0,Equinor-Volve-15/9-F-15,4.52843194742688,-9.875051985878308,29.43,1207.8256151916835,5692.79425425032,0.27116358966628,19.171835161772755,0.0,1151.021825164807,242.626509146595
