==PROF== Connected to process 2396932 (/home/one/dsfb-gpu/target/release/deps/s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a)
==PROF== Disconnected from process 2396932
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","2396932","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","Compute Workload Analysis","Issued Ipc Active","inst/cycle","0.43",
"0","2396932","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","Compute Workload Analysis","SM Busy","%","11.96",
"0","2396932","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","ComputeWorkloadAnalysis","","","","HighPipeUtilization","OPT","All compute pipelines are under-utilized. Either this workload is very small or it doesn't issue enough warps per scheduler. Check the Launch Statistics and Scheduler Statistics sections for further details.","local","88.04"
"0","2396932","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","Memory Workload Analysis","Local Memory Spilling Requests","","0",
"0","2396932","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","Memory Workload Analysis","Local Memory Spilling Request Overhead","%","0",
"0","2396932","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","Memory Workload Analysis","L2 Sector Promotion Misses","%","0",
"0","2396932","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","Memory Workload Analysis","Shared Memory Spilling Requests","","0",
"0","2396932","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","Memory Workload Analysis","Shared Memory Spilling Request Overhead","%","0",
"0","2396932","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","Memory Workload Analysis","Memory Throughput","byte/s","652,771,513,353.12",
"0","2396932","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","Memory Workload Analysis","Mem Busy","%","32.25",
"0","2396932","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","Memory Workload Analysis","Max Bandwidth","%","90.84",
"0","2396932","s_perf_12_d64_compact_densor_stage_profile-242cff6e16ef8b5a","127.0.0.1","drift_slew_sign_kernel_cellpar(const ResidualCell *, const int *, int, int, SignCell *)","1","13","(32, 1, 1)","(128, 256, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","75.83",
